user_id,city,job_type,income,expenses,savings,loan_amount,txn_frequency,digital_ratio,income_volatility,late_night_ratio,default
18743,Korba,Freelancer,16732.02,12500.65,4231.37,11069,181,0.68,0.31,0.12,0
18744,Bhilai,Shop Owner,25146.81,22520.03,2626.78,3464,104,0.9,0.16,0.19,0
18745,Raipur,Delivery Partner,7713.24,6246.03,1467.22,4514,105,0.69,0.18,0.25,1
18746,Korba,Auto Driver,12446.23,9480.83,2965.4,12340,131,0.63,0.43,0.04,1
18747,Korba,Freelancer,13522.65,12135.78,1386.87,13675,131,0.65,0.32,0.16,0
18748,Bilaspur,Shop Owner,16884.61,10744.35,6140.26,10217,197,0.97,0.31,0.21,0
18749,Bilaspur,Shop Owner,17311.99,10525.63,6786.35,14238,50,0.74,0.31,0.26,1
18750,Durg,Shop Owner,18269.59,14657.83,3611.76,16336,177,0.69,0.4,0.09,1
18751,Bhilai,Freelancer,25570.54,27093.82,-1523.28,6255,147,0.75,0.49,0.24,1
18752,Raipur,Delivery Partner,23660.57,14351.71,9308.86,6690,135,0.89,0.2,0.1,0
18753,Bhilai,Street Vendor,14017.96,15503.69,-1485.72,14251,62,0.68,0.17,0.11,1
18754,Raipur,Freelancer,25893.6,27792.28,-1898.68,7426,177,0.78,0.42,0.12,1
18755,Bhilai,Shop Owner,19811.82,21110.28,-1298.47,9029,166,0.63,0.23,0.17,1
18756,Korba,Freelancer,19936.52,21105.6,-1169.08,12192,98,0.67,0.28,0.01,1
18757,Durg,Auto Driver,25877.03,16345.92,9531.11,7337,189,0.93,0.28,0.04,0
18758,Bhilai,Freelancer,25006.33,23159.01,1847.32,12615,87,0.94,0.26,0.04,0
18759,Raipur,Delivery Partner,21401.77,18691.92,2709.85,9762,151,0.96,0.42,0.29,1
18760,Durg,Delivery Partner,15796.11,12827.41,2968.7,5946,191,0.67,0.41,0.21,1
18761,Raipur,Shop Owner,20628.28,20937.08,-308.8,16121,124,0.81,0.3,0.13,1
18762,Bilaspur,Street Vendor,19642.13,23079.34,-3437.21,11318,63,0.67,0.22,0.17,1
18763,Durg,Auto Driver,11109.81,12564.44,-1454.63,7716,166,0.98,0.1,0.12,1
18764,Raipur,Freelancer,27645.36,27228.33,417.03,13753,181,0.89,0.27,0.22,0
18765,Raipur,Shop Owner,12451.63,9985.6,2466.03,12042,126,0.64,0.48,0.08,1
18766,Raipur,Street Vendor,19063.61,14293.75,4769.86,6459,65,0.61,0.26,0.12,0
18767,Bilaspur,Auto Driver,22838.98,20565.61,2273.37,4698,121,0.7,0.48,0.1,1
18768,Bhilai,Freelancer,11817.42,7507.56,4309.86,13210,175,0.65,0.22,0.29,1
18769,Korba,Freelancer,33603.93,39630.94,-6027.01,13931,67,0.82,0.37,0.26,1
18770,Korba,Shop Owner,29696.13,18653.25,11042.88,16417,144,0.88,0.23,0.14,0
18771,Bhilai,Auto Driver,23246.48,15839.71,7406.77,6550,132,0.79,0.43,0.14,1
18772,Bilaspur,Auto Driver,15874.5,11004.3,4870.21,6282,143,0.91,0.4,0.06,0
18773,Bilaspur,Auto Driver,20101.59,16797.07,3304.52,19706,138,0.8,0.26,0.14,0
18774,Korba,Shop Owner,10958.61,11948.56,-989.96,7896,175,0.63,0.33,0.14,1
18775,Korba,Street Vendor,27207.04,27345.57,-138.53,2060,170,0.79,0.38,0.11,1
18776,Bilaspur,Auto Driver,36712.22,30383.29,6328.93,10684,67,0.62,0.48,0.01,1
18777,Raipur,Shop Owner,15814.14,15172.81,641.32,18870,100,0.63,0.46,0.1,1
18778,Raipur,Street Vendor,26035.44,23977.92,2057.52,2342,192,0.78,0.29,0.05,0
18779,Durg,Street Vendor,29268.43,22513.88,6754.55,6594,55,0.83,0.38,0.25,1
18780,Raipur,Freelancer,20067.9,23620.48,-3552.58,4702,165,0.62,0.37,0.15,1
18781,Bilaspur,Shop Owner,9787.06,6059.11,3727.95,12425,143,0.74,0.18,0.28,1
18782,Korba,Delivery Partner,11922.24,7191.33,4730.91,11650,95,0.94,0.27,0.06,0
18783,Bilaspur,Auto Driver,21885.71,13574.46,8311.25,5904,140,0.83,0.36,0.2,0
18784,Durg,Shop Owner,15166.32,14138.12,1028.2,4772,77,0.94,0.35,0.25,1
18785,Raipur,Auto Driver,23958.74,26822.31,-2863.57,13591,99,0.79,0.1,0.02,1
18786,Bilaspur,Shop Owner,18583.71,15023.96,3559.75,15254,59,0.75,0.43,0.1,1
18787,Durg,Delivery Partner,17996.8,16852.47,1144.33,12958,165,0.61,0.44,0.23,1
18788,Durg,Auto Driver,29704.48,34632.08,-4927.6,5611,91,0.9,0.43,0.18,1
18789,Korba,Shop Owner,17174.33,18897.42,-1723.09,13038,119,0.65,0.49,0.11,1
18790,Bilaspur,Delivery Partner,10819.18,9935.58,883.6,6297,54,0.62,0.49,0.06,1
18791,Durg,Street Vendor,13581.97,14196.38,-614.41,12305,184,0.82,0.17,0.29,1
18792,Bhilai,Shop Owner,22509.32,15495.12,7014.19,2312,103,0.79,0.31,0.29,1
18793,Bilaspur,Street Vendor,10086.36,9155.23,931.13,2605,106,0.76,0.37,0.29,1
18794,Bilaspur,Delivery Partner,25746.99,21833.21,3913.77,7730,194,0.82,0.38,0.01,0
18795,Durg,Street Vendor,21206.16,23288.44,-2082.28,19702,121,0.64,0.39,0.18,1
18796,Korba,Auto Driver,20214.12,17130.81,3083.31,19235,61,0.95,0.25,0.19,0
18797,Durg,Street Vendor,25427.62,23416.63,2011.0,6168,188,0.62,0.14,0.28,1
18798,Raipur,Auto Driver,15139.84,14140.22,999.62,9801,86,0.82,0.17,0.28,1
18799,Durg,Shop Owner,18204.55,11239.36,6965.19,10965,96,0.73,0.37,0.3,1
18800,Durg,Auto Driver,16816.05,16299.92,516.14,4860,129,0.69,0.28,0.04,0
18801,Korba,Freelancer,28576.6,25112.51,3464.09,13009,60,0.93,0.46,0.23,1
18802,Bhilai,Shop Owner,16192.74,14774.63,1418.11,19722,127,0.87,0.36,0.21,0
18803,Bhilai,Street Vendor,13829.22,13102.92,726.3,14162,65,0.68,0.2,0.14,0
18804,Raipur,Street Vendor,13378.57,13670.18,-291.61,11695,174,0.66,0.49,0.21,1
18805,Bilaspur,Shop Owner,14286.64,13684.96,601.68,4572,67,0.69,0.21,0.08,0
18806,Korba,Freelancer,35409.96,36610.61,-1200.66,18162,53,0.74,0.48,0.17,1
18807,Durg,Shop Owner,15566.32,11026.76,4539.56,10697,108,0.64,0.33,0.25,0
18808,Korba,Delivery Partner,15563.02,9607.33,5955.69,12552,195,0.67,0.11,0.28,1
18809,Bilaspur,Auto Driver,23591.27,20305.83,3285.44,3194,196,0.7,0.25,0.2,0
18810,Durg,Freelancer,25483.97,21302.59,4181.38,16859,56,0.73,0.35,0.1,0
18811,Durg,Auto Driver,12288.52,13450.76,-1162.24,10546,172,0.63,0.15,0.27,1
18812,Raipur,Shop Owner,8664.14,5451.08,3213.05,15580,155,0.62,0.21,0.08,0
18813,Bilaspur,Freelancer,35774.09,34601.17,1172.92,7533,158,0.7,0.49,0.01,1
18814,Durg,Delivery Partner,13424.03,8839.16,4584.87,8575,101,0.64,0.43,0.15,1
18815,Raipur,Shop Owner,13485.43,10073.61,3411.82,6539,106,0.82,0.31,0.22,0
18816,Raipur,Freelancer,10012.25,10960.39,-948.14,7292,147,0.79,0.38,0.11,1
18817,Durg,Street Vendor,18697.3,14633.23,4064.07,13189,186,0.93,0.46,0.04,1
18818,Bhilai,Street Vendor,9388.79,9204.63,184.17,3618,110,0.96,0.14,0.24,0
18819,Bilaspur,Delivery Partner,21251.6,23185.47,-1933.87,5435,67,0.84,0.29,0.14,1
18820,Durg,Delivery Partner,14095.78,8759.78,5336.0,9746,159,0.77,0.43,0.06,1
18821,Korba,Auto Driver,15270.88,10362.73,4908.16,15913,171,0.87,0.18,0.14,0
18822,Bhilai,Auto Driver,15898.17,14339.26,1558.91,14681,194,0.87,0.27,0.03,0
18823,Bilaspur,Delivery Partner,33888.8,34105.89,-217.09,2931,182,0.72,0.4,0.1,1
18824,Korba,Shop Owner,13164.42,8450.49,4713.93,2349,153,0.7,0.19,0.0,0
18825,Bilaspur,Delivery Partner,15296.29,11743.51,3552.78,2625,143,0.98,0.4,0.14,0
18826,Bhilai,Delivery Partner,26197.35,28884.96,-2687.61,13573,55,0.95,0.39,0.2,1
18827,Durg,Delivery Partner,17386.99,19402.29,-2015.3,12557,158,0.69,0.35,0.12,1
18828,Raipur,Street Vendor,14458.85,15497.32,-1038.47,14718,192,0.62,0.24,0.15,1
18829,Bhilai,Auto Driver,31836.72,20248.01,11588.7,3037,70,0.85,0.35,0.02,0
18830,Durg,Shop Owner,24472.94,18445.93,6027.02,7421,199,0.73,0.25,0.27,1
18831,Bilaspur,Freelancer,15990.4,11669.64,4320.76,11822,196,0.98,0.28,0.27,1
18832,Raipur,Freelancer,13980.42,9154.42,4826.0,14472,61,0.84,0.29,0.22,0
18833,Korba,Freelancer,21580.24,16077.76,5502.48,3214,170,0.68,0.17,0.04,0
18834,Bhilai,Shop Owner,20628.72,14596.97,6031.74,13183,186,0.74,0.42,0.13,1
18835,Bilaspur,Freelancer,10545.73,11577.08,-1031.35,8918,83,0.8,0.41,0.2,1
18836,Bilaspur,Delivery Partner,24423.96,14889.23,9534.73,3410,52,0.85,0.12,0.29,1
18837,Bhilai,Auto Driver,37925.41,32394.78,5530.62,11659,163,0.97,0.33,0.06,0
18838,Raipur,Freelancer,15581.67,10162.59,5419.08,4627,112,0.94,0.26,0.03,0
18839,Raipur,Street Vendor,19129.84,12813.27,6316.57,15152,178,0.78,0.44,0.26,1
18840,Raipur,Shop Owner,31894.42,19825.41,12069.02,19131,174,0.86,0.27,0.27,1
18841,Korba,Auto Driver,8237.25,5869.87,2367.38,8025,127,0.92,0.5,0.08,1
18842,Raipur,Auto Driver,20013.62,17383.81,2629.81,12021,84,0.88,0.37,0.07,0
18843,Bilaspur,Freelancer,15760.98,15208.34,552.64,17561,145,0.73,0.24,0.03,0
18844,Durg,Street Vendor,16114.62,15795.84,318.78,14066,105,0.99,0.34,0.3,1
18845,Durg,Freelancer,24701.83,25492.67,-790.84,16685,105,0.75,0.38,0.13,1
18846,Korba,Delivery Partner,13369.26,10069.66,3299.6,7511,56,0.86,0.42,0.13,1
18847,Bilaspur,Delivery Partner,8162.02,7107.13,1054.89,14436,178,0.72,0.42,0.04,1
18848,Korba,Delivery Partner,8867.47,10610.17,-1742.71,5642,58,0.73,0.12,0.25,1
18849,Korba,Freelancer,29146.51,32502.37,-3355.87,12547,131,0.62,0.2,0.01,1
18850,Durg,Delivery Partner,11203.91,7206.34,3997.57,2896,86,0.76,0.26,0.17,0
18851,Bhilai,Delivery Partner,29514.18,29616.24,-102.06,17437,167,0.63,0.28,0.26,1
18852,Bhilai,Street Vendor,20761.3,12800.77,7960.53,9269,145,0.93,0.46,0.29,1
18853,Raipur,Shop Owner,17354.49,15757.86,1596.63,3405,155,0.87,0.19,0.01,0
18854,Bhilai,Freelancer,30665.91,34081.5,-3415.59,4275,111,0.68,0.3,0.01,1
18855,Korba,Shop Owner,12278.9,8752.49,3526.41,10783,189,0.73,0.37,0.19,0
18856,Bhilai,Freelancer,27024.79,22093.28,4931.5,8190,57,0.87,0.18,0.14,0
18857,Korba,Delivery Partner,21858.81,21645.41,213.4,7758,55,0.92,0.44,0.1,1
18858,Raipur,Freelancer,28616.62,21501.69,7114.93,6326,93,0.73,0.26,0.18,0
18859,Bilaspur,Freelancer,27166.3,18365.08,8801.22,13894,153,0.77,0.42,0.26,1
18860,Bhilai,Freelancer,22126.18,21686.84,439.34,17003,99,0.61,0.43,0.26,1
18861,Durg,Street Vendor,6849.02,7963.2,-1114.19,15553,102,0.91,0.21,0.08,1
18862,Bilaspur,Street Vendor,17227.12,19841.68,-2614.56,6689,156,0.89,0.12,0.17,1
18863,Durg,Delivery Partner,21877.03,22289.7,-412.67,3480,69,0.89,0.2,0.23,1
18864,Bhilai,Street Vendor,17443.24,13715.06,3728.18,11147,185,0.98,0.49,0.03,1
18865,Durg,Street Vendor,17892.78,20791.6,-2898.82,3395,153,0.87,0.21,0.3,1
18866,Durg,Freelancer,38415.81,30959.9,7455.91,16617,179,0.96,0.47,0.17,1
18867,Durg,Delivery Partner,12778.71,12278.74,499.96,17260,57,0.66,0.3,0.2,0
18868,Bhilai,Auto Driver,21226.25,13505.57,7720.68,13706,165,0.93,0.36,0.03,0
18869,Durg,Street Vendor,20057.65,15378.46,4679.19,10297,148,0.73,0.42,0.16,1
18870,Raipur,Delivery Partner,30897.04,29784.6,1112.44,8167,192,0.9,0.11,0.22,0
18871,Durg,Shop Owner,29293.71,19284.46,10009.25,12827,57,0.76,0.17,0.0,0
18872,Raipur,Street Vendor,19481.36,18015.61,1465.75,7990,52,0.85,0.18,0.15,0
18873,Durg,Street Vendor,10512.08,9776.31,735.77,6990,135,0.93,0.5,0.27,1
18874,Bilaspur,Auto Driver,25029.3,27440.99,-2411.69,3824,188,0.73,0.39,0.22,1
18875,Durg,Freelancer,37348.91,38020.45,-671.54,7344,53,0.63,0.44,0.05,1
18876,Bilaspur,Freelancer,32523.94,23951.97,8571.97,7856,159,0.63,0.41,0.01,1
18877,Korba,Street Vendor,12613.8,10687.42,1926.39,19275,79,0.71,0.46,0.25,1
18878,Bilaspur,Auto Driver,14949.26,12413.7,2535.55,18489,72,0.88,0.4,0.26,1
18879,Korba,Street Vendor,30201.45,28647.28,1554.17,3787,67,0.8,0.12,0.02,0
18880,Korba,Delivery Partner,13268.5,8063.78,5204.72,11921,174,0.74,0.36,0.2,0
18881,Bilaspur,Freelancer,25921.85,30160.29,-4238.45,2124,100,0.71,0.26,0.1,1
18882,Durg,Street Vendor,11030.68,7637.47,3393.2,18025,177,0.88,0.35,0.16,0
18883,Korba,Freelancer,6840.46,4614.32,2226.14,3773,51,0.62,0.3,0.04,0
18884,Korba,Freelancer,9262.55,5949.6,3312.95,6079,87,0.8,0.11,0.25,1
18885,Bilaspur,Auto Driver,15355.37,14495.77,859.6,4186,78,0.63,0.25,0.2,0
18886,Bilaspur,Auto Driver,21314.01,22751.83,-1437.83,13255,184,0.71,0.18,0.21,1
18887,Bhilai,Auto Driver,10231.47,8371.93,1859.54,11887,130,0.71,0.25,0.22,0
18888,Durg,Auto Driver,7959.2,8150.24,-191.04,18411,118,0.99,0.2,0.16,1
18889,Bilaspur,Shop Owner,16161.56,11656.63,4504.93,16020,90,0.75,0.47,0.2,1
18890,Bhilai,Freelancer,9827.93,11107.11,-1279.18,19380,137,0.81,0.13,0.23,1
18891,Raipur,Freelancer,13370.75,8229.07,5141.68,19305,186,0.61,0.4,0.03,1
18892,Raipur,Shop Owner,9820.06,8998.95,821.11,8274,187,0.63,0.19,0.24,0
18893,Korba,Delivery Partner,24320.3,17540.82,6779.48,7080,155,0.73,0.47,0.1,1
18894,Bhilai,Shop Owner,16030.72,9861.48,6169.24,10918,186,0.99,0.29,0.08,0
18895,Bilaspur,Auto Driver,10016.58,7631.44,2385.14,5852,193,0.66,0.49,0.14,1
18896,Bhilai,Delivery Partner,15182.04,14558.14,623.9,9816,131,0.74,0.42,0.11,1
18897,Bhilai,Auto Driver,17105.92,13927.81,3178.11,12415,99,0.74,0.27,0.25,1
18898,Bilaspur,Shop Owner,16117.41,17414.56,-1297.15,2550,121,0.66,0.45,0.08,1
18899,Korba,Freelancer,10058.95,11595.48,-1536.53,3146,191,0.73,0.45,0.02,1
18900,Korba,Street Vendor,13519.96,13290.72,229.24,3309,120,0.73,0.28,0.01,0
18901,Bhilai,Freelancer,17860.37,13909.39,3950.98,7443,117,0.71,0.41,0.13,1
18902,Bilaspur,Shop Owner,34259.98,25230.89,9029.09,7492,167,0.78,0.15,0.14,0
18903,Bhilai,Shop Owner,31819.4,22237.46,9581.94,4218,137,0.66,0.15,0.25,1
18904,Bilaspur,Street Vendor,18891.19,17145.94,1745.24,17947,187,0.92,0.33,0.14,0
18905,Bilaspur,Street Vendor,24954.53,28073.19,-3118.66,6807,94,0.61,0.12,0.11,1
18906,Raipur,Street Vendor,20425.85,15387.13,5038.72,19571,52,0.7,0.42,0.04,1
18907,Raipur,Shop Owner,17113.31,11296.67,5816.65,9757,136,0.81,0.25,0.21,0
18908,Bilaspur,Shop Owner,24260.7,18913.37,5347.33,5868,119,0.73,0.4,0.01,1
18909,Bilaspur,Auto Driver,12532.55,9230.53,3302.02,3641,128,0.7,0.17,0.18,0
18910,Raipur,Delivery Partner,24081.22,16530.62,7550.59,9177,92,0.78,0.28,0.22,0
18911,Korba,Auto Driver,25134.3,24872.14,262.16,6169,130,0.92,0.22,0.08,0
18912,Bhilai,Auto Driver,26845.01,32113.57,-5268.56,16779,123,0.9,0.38,0.26,1
18913,Bhilai,Auto Driver,26241.15,17483.93,8757.22,14757,133,0.93,0.16,0.19,0
18914,Bilaspur,Shop Owner,14962.79,14891.28,71.51,9861,156,0.89,0.24,0.0,0
18915,Raipur,Auto Driver,7459.05,5143.78,2315.27,12629,56,0.87,0.33,0.2,0
18916,Bhilai,Shop Owner,13457.11,15216.09,-1758.97,5306,78,0.66,0.13,0.2,1
18917,Korba,Freelancer,26990.01,31525.04,-4535.03,2718,76,0.84,0.25,0.09,1
18918,Durg,Auto Driver,28619.98,18470.43,10149.55,2023,50,0.91,0.3,0.08,0
18919,Raipur,Delivery Partner,14615.75,16093.17,-1477.42,17753,110,0.63,0.4,0.1,1
18920,Durg,Shop Owner,26219.84,20255.64,5964.19,5639,97,0.73,0.25,0.2,0
18921,Raipur,Street Vendor,27643.34,23166.19,4477.14,10950,161,0.92,0.45,0.18,1
18922,Bhilai,Shop Owner,17283.58,15065.8,2217.78,15920,153,0.88,0.13,0.1,0
18923,Bhilai,Delivery Partner,12632.2,13558.52,-926.32,17928,70,0.79,0.1,0.2,1
18924,Bhilai,Auto Driver,19552.25,13943.5,5608.75,8790,150,0.87,0.29,0.18,0
18925,Bhilai,Street Vendor,30925.2,22559.06,8366.15,5529,116,0.75,0.28,0.19,0
18926,Korba,Freelancer,15110.31,18077.0,-2966.7,14042,152,0.85,0.1,0.03,1
18927,Bilaspur,Auto Driver,6554.28,4915.33,1638.95,7849,198,0.94,0.39,0.29,1
18928,Bhilai,Auto Driver,17478.15,18002.55,-524.41,18773,165,0.97,0.35,0.12,1
18929,Bilaspur,Freelancer,20231.49,14544.71,5686.78,18420,196,0.93,0.37,0.23,0
18930,Bhilai,Street Vendor,12809.28,14278.93,-1469.65,14231,179,0.81,0.43,0.16,1
18931,Bhilai,Street Vendor,27233.74,23064.72,4169.02,8028,58,0.8,0.32,0.18,0
18932,Bilaspur,Freelancer,23274.83,20806.57,2468.26,5736,123,0.62,0.26,0.11,0
18933,Raipur,Auto Driver,8250.42,5539.87,2710.56,7240,162,0.89,0.12,0.09,0
18934,Durg,Auto Driver,18295.87,15073.93,3221.94,14736,164,0.75,0.15,0.04,0
18935,Raipur,Delivery Partner,24428.18,18298.34,6129.84,2829,53,0.79,0.12,0.24,0
18936,Bhilai,Auto Driver,28397.83,29660.82,-1262.99,9568,157,0.72,0.42,0.03,1
18937,Durg,Delivery Partner,28393.22,22329.56,6063.66,13535,66,0.65,0.12,0.21,0
18938,Bilaspur,Shop Owner,14271.48,10975.98,3295.5,14389,56,0.62,0.39,0.25,0
18939,Korba,Delivery Partner,16943.8,12194.42,4749.37,4287,135,0.98,0.45,0.29,1
18940,Bilaspur,Auto Driver,15602.02,16598.37,-996.35,13372,136,0.7,0.4,0.07,1
18941,Bhilai,Delivery Partner,31163.08,29867.4,1295.68,12887,142,0.85,0.34,0.21,0
18942,Bilaspur,Street Vendor,14289.32,17082.18,-2792.85,19222,153,0.96,0.36,0.03,1
18943,Korba,Delivery Partner,12299.33,11839.95,459.38,6643,65,0.75,0.42,0.03,1
18944,Bilaspur,Street Vendor,19900.48,12926.7,6973.78,9252,141,0.83,0.37,0.09,0
18945,Durg,Shop Owner,26582.88,25582.34,1000.55,6574,141,0.79,0.24,0.27,1
18946,Bilaspur,Delivery Partner,7139.9,5619.45,1520.45,12402,98,0.99,0.25,0.14,0
18947,Raipur,Auto Driver,14081.45,12775.17,1306.28,9906,124,0.96,0.28,0.06,0
18948,Bilaspur,Street Vendor,31768.46,20035.68,11732.78,15447,115,0.64,0.27,0.11,0
18949,Bilaspur,Shop Owner,30561.27,19575.66,10985.61,5775,74,0.69,0.34,0.0,0
18950,Bhilai,Delivery Partner,19427.46,13456.4,5971.06,16806,91,0.91,0.3,0.14,0
18951,Bilaspur,Shop Owner,25344.91,15731.47,9613.44,18745,68,0.96,0.39,0.29,1
18952,Bhilai,Street Vendor,17157.86,16421.72,736.14,18508,65,0.79,0.37,0.04,0
18953,Raipur,Street Vendor,7921.16,7451.34,469.82,17771,141,0.71,0.17,0.12,0
18954,Raipur,Freelancer,27633.86,20363.94,7269.93,2906,132,0.74,0.41,0.14,1
18955,Bilaspur,Shop Owner,27624.53,20225.45,7399.08,3948,62,0.83,0.17,0.07,0
18956,Bilaspur,Shop Owner,17036.24,13765.17,3271.07,7129,87,0.73,0.4,0.07,1
18957,Bhilai,Auto Driver,33741.47,37800.21,-4058.74,18827,169,0.81,0.37,0.27,1
18958,Bhilai,Auto Driver,31031.2,33396.43,-2365.23,13396,94,0.71,0.31,0.29,1
18959,Korba,Auto Driver,22851.97,14503.6,8348.37,9232,129,0.72,0.28,0.22,0
18960,Durg,Delivery Partner,22323.78,16868.79,5454.99,5370,52,0.7,0.34,0.19,0
18961,Korba,Auto Driver,19591.95,12604.3,6987.65,7608,129,0.61,0.39,0.02,0
18962,Korba,Freelancer,18161.29,11282.0,6879.29,14439,137,0.63,0.35,0.01,0
18963,Bilaspur,Shop Owner,16973.99,12794.87,4179.13,6218,72,0.88,0.34,0.21,0
18964,Bilaspur,Freelancer,12112.4,10191.98,1920.43,16444,140,0.81,0.16,0.0,0
18965,Bilaspur,Street Vendor,21617.1,25578.94,-3961.84,12285,105,0.98,0.31,0.19,1
18966,Raipur,Street Vendor,20694.11,18807.86,1886.25,2131,159,0.66,0.21,0.16,0
18967,Durg,Freelancer,15816.12,11911.91,3904.21,13414,98,0.66,0.17,0.14,0
18968,Korba,Delivery Partner,11186.98,9430.04,1756.95,10256,79,0.87,0.34,0.18,0
18969,Korba,Freelancer,11677.34,11626.88,50.46,2046,75,0.65,0.17,0.28,1
18970,Bilaspur,Delivery Partner,28294.64,32008.16,-3713.52,6216,87,0.72,0.41,0.26,1
18971,Bilaspur,Shop Owner,20197.15,20119.79,77.35,13121,85,0.8,0.28,0.3,1
18972,Bilaspur,Delivery Partner,15447.13,16535.69,-1088.56,9649,66,0.79,0.46,0.16,1
18973,Bhilai,Freelancer,7988.37,7730.05,258.32,10678,132,0.66,0.28,0.22,0
18974,Raipur,Delivery Partner,25755.65,16692.26,9063.39,8011,54,0.9,0.21,0.01,0
18975,Raipur,Freelancer,28599.36,32670.07,-4070.72,17919,143,0.61,0.14,0.28,1
18976,Raipur,Auto Driver,12321.39,14343.15,-2021.76,17841,196,0.93,0.48,0.02,1
18977,Bhilai,Shop Owner,8295.59,5683.75,2611.85,12232,95,0.87,0.41,0.03,1
18978,Bhilai,Delivery Partner,34544.79,23078.72,11466.07,12372,187,0.66,0.42,0.07,1
18979,Bhilai,Freelancer,27550.31,28808.06,-1257.75,15673,150,0.77,0.45,0.21,1
18980,Korba,Auto Driver,14345.24,13498.97,846.27,12815,160,0.62,0.15,0.09,0
18981,Durg,Shop Owner,10746.0,10122.13,623.87,8998,195,0.61,0.27,0.18,0
18982,Bilaspur,Shop Owner,20692.52,14370.94,6321.58,2416,76,0.73,0.12,0.07,0
18983,Korba,Delivery Partner,33163.43,24236.11,8927.32,2030,145,0.63,0.32,0.26,1
18984,Durg,Street Vendor,31998.74,33946.97,-1948.23,10258,71,0.64,0.22,0.05,1
18985,Durg,Auto Driver,30202.16,20931.7,9270.46,14470,55,0.88,0.26,0.28,1
18986,Bhilai,Freelancer,19364.24,19745.39,-381.15,2568,118,0.93,0.46,0.17,1
18987,Bhilai,Shop Owner,5604.53,5511.53,93.0,12199,97,0.83,0.43,0.16,1
18988,Bilaspur,Shop Owner,19133.35,17179.17,1954.18,4402,194,0.88,0.14,0.08,0
18989,Bhilai,Auto Driver,16700.4,18957.34,-2256.93,15975,56,0.85,0.35,0.29,1
18990,Bilaspur,Freelancer,21877.94,21734.02,143.91,9970,121,0.87,0.49,0.27,1
18991,Durg,Street Vendor,9575.64,6110.11,3465.53,17857,111,0.97,0.15,0.26,1
18992,Raipur,Auto Driver,17470.17,16691.83,778.34,13792,137,0.93,0.28,0.15,0
18993,Bhilai,Auto Driver,30701.7,35199.39,-4497.69,5353,113,0.64,0.16,0.21,1
18994,Raipur,Freelancer,9570.58,7602.87,1967.7,16412,172,0.96,0.39,0.3,1
18995,Bilaspur,Shop Owner,27193.6,28506.09,-1312.49,8100,81,0.86,0.22,0.23,1
18996,Bhilai,Delivery Partner,7761.27,4982.11,2779.17,2805,60,0.83,0.24,0.05,0
18997,Bilaspur,Street Vendor,25293.83,22849.6,2444.23,17784,185,0.8,0.17,0.03,0
18998,Raipur,Delivery Partner,7897.35,7436.26,461.09,8664,80,0.93,0.24,0.27,1
18999,Korba,Shop Owner,17778.48,21111.02,-3332.54,7607,122,0.92,0.42,0.19,1
19000,Raipur,Auto Driver,9050.58,10416.69,-1366.11,11271,138,0.91,0.45,0.08,1
19001,Durg,Freelancer,24614.93,23641.29,973.64,9002,165,0.74,0.48,0.14,1
19002,Bilaspur,Auto Driver,18039.68,13207.64,4832.03,15722,115,0.63,0.47,0.07,1
19003,Bilaspur,Freelancer,22036.58,14939.11,7097.47,18163,166,0.95,0.11,0.08,0
19004,Raipur,Shop Owner,21260.68,15611.97,5648.71,7954,91,0.99,0.14,0.08,0
19005,Bhilai,Auto Driver,16805.67,17626.19,-820.51,2568,65,0.66,0.47,0.01,1
19006,Raipur,Freelancer,10944.56,10937.93,6.62,18787,187,0.91,0.43,0.29,1
19007,Bhilai,Shop Owner,22414.52,22003.26,411.26,11148,175,0.61,0.39,0.06,0
19008,Durg,Delivery Partner,10499.44,8513.87,1985.57,16525,151,0.63,0.4,0.2,1
19009,Korba,Auto Driver,10657.44,6658.2,3999.25,5039,197,0.71,0.2,0.1,0
19010,Durg,Auto Driver,28679.48,25399.7,3279.78,13214,76,0.63,0.29,0.01,0
19011,Bhilai,Freelancer,15716.78,11772.18,3944.61,2841,69,0.83,0.29,0.08,0
19012,Bhilai,Auto Driver,22537.99,24534.14,-1996.15,10040,120,0.82,0.49,0.17,1
19013,Bhilai,Freelancer,10448.68,8456.31,1992.37,14883,159,0.61,0.42,0.28,1
19014,Korba,Freelancer,19685.66,21284.66,-1599.0,9765,95,0.78,0.49,0.21,1
19015,Korba,Delivery Partner,17228.91,10635.93,6592.98,9569,157,0.82,0.4,0.04,0
19016,Bilaspur,Auto Driver,21453.75,19272.06,2181.68,13818,57,0.86,0.13,0.19,0
19017,Bhilai,Auto Driver,28687.99,28122.9,565.1,12696,124,0.75,0.26,0.2,0
19018,Korba,Auto Driver,17421.15,12512.92,4908.23,6917,155,0.65,0.16,0.03,0
19019,Bhilai,Freelancer,20544.63,18321.1,2223.53,9294,80,0.88,0.47,0.09,1
19020,Bhilai,Shop Owner,15215.51,12369.75,2845.76,5694,58,0.79,0.43,0.16,1
19021,Durg,Freelancer,13644.37,8214.09,5430.29,16497,53,0.76,0.18,0.21,0
19022,Korba,Auto Driver,25673.49,20052.52,5620.97,11614,73,0.65,0.16,0.2,0
19023,Durg,Shop Owner,25328.43,21128.5,4199.93,11112,172,0.97,0.31,0.28,1
19024,Bhilai,Delivery Partner,11865.27,13257.38,-1392.1,14414,72,0.77,0.12,0.03,1
