user_id,city,job_type,income,expenses,savings,income_volatility,digital_ratio,txn_frequency,late_night_ratio,loan_amount,default
13798,Durg,Freelancer,14163.26,6387.14,9088.32,0.57,0.93,12,0.62,46000.0,1
13799,Korba,Auto Driver,15088.35,7090.15,5675.1,0.24,0.48,74,0.2,45000.0,1
13800,Bilaspur,Delivery Partner,14037.55,6710.83,7787.37,0.26,0.82,179,0.23,52000.0,0
13801,Bilaspur,Auto Driver,18282.84,9818.38,10385.55,0.15,0.55,112,0.21,49000.0,0
13802,Raipur,Shop Owner,58031.65,41360.53,13206.06,0.05,0.69,240,0.04,183000.0,0
13803,Korba,Auto Driver,16745.64,9573.92,4142.34,0.46,0.57,102,0.23,54000.0,0
13804,Bhilai,Shop Owner,45524.91,35566.6,6762.04,0.15,0.53,251,0.07,77000.0,0
13805,Bilaspur,Delivery Partner,15810.07,7853.17,6054.12,0.35,0.98,158,0.29,53000.0,1
13806,Raipur,Shop Owner,41723.55,35406.81,4123.43,0.26,0.63,233,0.07,74000.0,0
13807,Bhilai,Freelancer,25535.68,9731.47,14574.83,0.53,0.86,8,0.79,63000.0,0
13808,Raipur,Delivery Partner,22078.21,11329.95,12559.54,0.34,0.94,124,0.29,54000.0,0
13809,Raipur,Shop Owner,49117.33,30766.07,17114.18,0.1,0.73,329,0.05,242000.0,0
13810,Raipur,Delivery Partner,20875.62,9826.06,12365.42,0.34,0.75,157,0.53,73000.0,1
13811,Bilaspur,Street Vendor,15560.04,13154.37,1243.66,0.44,0.57,278,0.12,17000.0,0
13812,Raipur,Shop Owner,33088.51,24487.35,8147.03,0.19,0.79,389,0.07,158000.0,0
13813,Bhilai,Freelancer,6498.47,3480.65,1541.57,0.47,0.8,26,0.53,18000.0,0
13814,Raipur,Street Vendor,12177.41,9548.33,3237.16,0.31,0.43,273,0.02,15000.0,0
13815,Durg,Street Vendor,24169.63,16087.43,10225.88,0.09,0.59,251,0.11,52000.0,1
13816,Raipur,Freelancer,35763.48,14674.8,12714.04,0.67,0.88,37,0.77,113000.0,0
13817,Raipur,Auto Driver,22184.38,15547.35,6567.03,0.34,0.57,105,0.23,91000.0,1
13818,Bhilai,Freelancer,27700.25,13630.49,8093.1,0.68,0.98,32,0.32,84000.0,0
13819,Durg,Delivery Partner,17357.62,12092.19,5169.42,0.48,0.73,168,0.45,60000.0,0
13820,Raipur,Freelancer,25406.71,10996.28,9651.16,0.65,0.9,40,0.73,94000.0,0
13821,Raipur,Shop Owner,41069.09,29389.64,13548.84,0.05,0.61,238,0.09,96000.0,0
13822,Raipur,Shop Owner,16296.25,12110.57,3854.58,0.07,0.73,283,0.05,35000.0,1
13823,Korba,Shop Owner,21436.61,19263.84,1128.54,0.11,0.84,411,0.08,51000.0,0
13824,Bhilai,Shop Owner,39956.06,30128.9,7504.54,0.14,0.74,155,0.01,196000.0,0
13825,Durg,Auto Driver,12722.98,8347.7,3765.82,0.21,0.71,133,0.17,33000.0,0
13826,Raipur,Auto Driver,19489.69,10543.19,10582.47,0.24,0.46,81,0.21,23000.0,0
13827,Bhilai,Shop Owner,35246.34,25879.17,10347.11,0.05,0.59,330,0.08,160000.0,1
13828,Raipur,Delivery Partner,20434.67,13719.19,5557.64,0.33,0.95,145,0.46,60000.0,0
13829,Raipur,Street Vendor,15566.51,9716.31,2581.71,0.28,0.35,172,0.08,27000.0,0
13830,Bhilai,Auto Driver,14498.73,10257.21,2146.75,0.32,0.69,108,0.12,26000.0,1
13831,Bhilai,Auto Driver,20015.79,17294.3,2295.73,0.22,0.54,78,0.24,58000.0,1
13832,Raipur,Freelancer,23031.83,9007.97,12066.22,0.6,0.96,21,0.78,77000.0,1
13833,Durg,Freelancer,15329.93,6750.18,4919.7,0.45,0.82,44,0.4,45000.0,0
13834,Korba,Delivery Partner,28407.55,15423.12,7088.16,0.29,0.81,172,0.38,67000.0,1
13835,Bhilai,Delivery Partner,24970.29,15506.67,5339.17,0.36,0.76,99,0.53,37000.0,0
13836,Durg,Auto Driver,21020.86,14814.73,2578.97,0.22,0.72,80,0.22,92000.0,0
13837,Korba,Auto Driver,19289.56,12500.49,6424.6,0.4,0.61,215,0.2,79000.0,0
13838,Bilaspur,Auto Driver,21090.43,13214.14,4709.64,0.08,0.5,166,0.12,56000.0,1
13839,Bhilai,Freelancer,35689.19,26380.89,6312.1,0.65,0.92,26,0.72,150000.0,0
13840,Bilaspur,Street Vendor,10451.55,6251.21,2193.89,0.2,0.7,222,0.13,34000.0,1
13841,Raipur,Delivery Partner,26002.65,14611.94,8295.08,0.5,0.76,207,0.39,59000.0,1
13842,Durg,Auto Driver,20898.74,17357.65,1761.48,0.25,0.56,170,0.06,29000.0,0
13843,Raipur,Shop Owner,49930.88,36148.47,10926.59,0.05,0.56,369,0.01,57000.0,0
13844,Raipur,Street Vendor,10579.82,8391.75,1712.51,0.33,0.67,288,0.13,23000.0,1
13845,Bhilai,Auto Driver,14453.47,8137.0,8076.5,0.3,0.58,107,0.1,57000.0,0
13846,Raipur,Delivery Partner,22231.79,14472.32,5362.4,0.42,0.83,141,0.5,90000.0,0
13847,Durg,Auto Driver,15489.08,9753.36,4918.61,0.36,0.72,105,0.21,41000.0,0
13848,Bhilai,Auto Driver,15406.63,9280.3,4372.26,0.49,0.59,123,0.13,29000.0,1
13849,Durg,Shop Owner,42226.04,31462.08,9976.98,0.1,0.7,371,0.01,80000.0,0
13850,Raipur,Street Vendor,14359.04,10378.49,4241.5,0.21,0.36,180,0.1,49000.0,1
13851,Raipur,Shop Owner,27927.95,25392.08,1545.86,0.15,0.84,387,0.07,34000.0,0
13852,Durg,Street Vendor,12132.69,8815.86,4021.88,0.28,0.49,250,0.01,60000.0,0
13853,Korba,Delivery Partner,35326.9,21332.88,16446.49,0.32,0.73,171,0.43,89000.0,0
13854,Raipur,Street Vendor,16464.93,13197.36,3716.86,0.18,0.38,275,0.05,50000.0,0
13855,Raipur,Delivery Partner,22663.95,15258.69,4328.58,0.48,0.79,162,0.31,80000.0,1
13856,Bilaspur,Auto Driver,16660.71,11736.47,3675.9,0.26,0.57,149,0.18,32000.0,1
13857,Raipur,Shop Owner,35604.6,28781.82,8570.55,0.18,0.58,322,0.05,63000.0,0
13858,Bilaspur,Delivery Partner,19986.36,13207.98,2742.05,0.54,0.89,105,0.48,35000.0,1
13859,Durg,Delivery Partner,22952.3,11966.27,6904.74,0.54,0.74,146,0.48,113000.0,0
13860,Bhilai,Shop Owner,17770.38,14523.06,1374.82,0.14,0.51,345,0.08,55000.0,0
13861,Bhilai,Delivery Partner,16649.17,11295.72,3939.85,0.47,0.78,249,0.39,69000.0,1
13862,Raipur,Freelancer,20617.88,9498.17,10763.04,0.61,0.95,40,0.47,54000.0,0
13863,Bhilai,Delivery Partner,22016.92,8527.42,7130.91,0.4,0.95,125,0.42,32000.0,0
13864,Bilaspur,Street Vendor,10898.01,7447.91,4083.86,0.41,0.57,176,0.07,36000.0,0
13865,Bilaspur,Delivery Partner,24502.7,18188.66,5385.33,0.33,0.89,133,0.27,122000.0,0
13866,Durg,Freelancer,18129.71,7441.98,5816.09,0.61,0.98,35,0.42,79000.0,0
13867,Bilaspur,Auto Driver,24220.34,18261.58,6633.37,0.3,0.66,139,0.23,89000.0,0
13868,Raipur,Street Vendor,12343.2,6368.44,6926.94,0.43,0.36,202,0.11,26000.0,0
13869,Durg,Shop Owner,32242.28,21618.54,9614.53,0.05,0.73,333,0.1,126000.0,1
13870,Bhilai,Auto Driver,18400.65,12940.04,6578.47,0.05,0.58,143,0.16,53000.0,1
13871,Bilaspur,Delivery Partner,12456.64,5367.2,4783.1,0.5,0.95,102,0.21,35000.0,0
13872,Bhilai,Delivery Partner,22975.43,14921.46,8263.17,0.38,0.96,130,0.54,23000.0,0
13873,Durg,Freelancer,21768.64,8048.51,10269.18,0.68,0.82,46,0.6,26000.0,1
13874,Bilaspur,Freelancer,24411.41,11713.45,12282.35,0.54,0.96,30,0.51,51000.0,0
13875,Bhilai,Delivery Partner,17446.35,10083.36,8890.11,0.31,0.74,147,0.53,61000.0,0
13876,Raipur,Shop Owner,45524.44,41720.68,1657.09,0.05,0.83,388,0.1,131000.0,1
13877,Durg,Street Vendor,14834.85,10367.86,2161.19,0.22,0.67,236,0.08,33000.0,0
13878,Bhilai,Auto Driver,18058.74,12715.67,6612.89,0.38,0.69,116,0.22,85000.0,1
13879,Durg,Delivery Partner,22928.92,12161.99,5553.44,0.32,0.79,165,0.56,68000.0,1
13880,Korba,Freelancer,32208.96,13851.45,9605.11,0.59,0.84,21,0.43,35000.0,1
13881,Bhilai,Freelancer,59283.19,36313.05,18751.44,0.65,0.86,24,0.49,225000.0,0
13882,Bhilai,Auto Driver,17354.46,12874.97,2521.78,0.19,0.72,136,0.23,62000.0,0
13883,Durg,Delivery Partner,35261.8,22124.61,15063.82,0.42,0.96,126,0.2,176000.0,0
13884,Raipur,Auto Driver,15362.18,8292.51,7266.8,0.17,0.77,112,0.09,71000.0,0
13885,Raipur,Freelancer,30190.15,9459.41,9225.97,0.59,0.86,18,0.73,122000.0,1
13886,Korba,Shop Owner,45039.93,31126.54,7885.34,0.15,0.79,300,0.07,95000.0,1
13887,Durg,Auto Driver,25434.23,16839.82,10157.12,0.3,0.7,162,0.08,75000.0,0
13888,Raipur,Delivery Partner,19058.08,11167.07,3363.58,0.33,0.75,176,0.38,68000.0,0
13889,Raipur,Delivery Partner,15727.7,9642.31,5296.53,0.51,0.73,75,0.33,45000.0,1
13890,Durg,Street Vendor,18117.26,10937.29,4515.1,0.25,0.43,123,0.11,69000.0,0
13891,Bilaspur,Auto Driver,22647.64,14845.39,4827.93,0.21,0.68,138,0.17,35000.0,0
13892,Bilaspur,Freelancer,30613.63,17324.21,7388.05,0.68,0.96,5,0.62,52000.0,1
13893,Raipur,Street Vendor,15806.59,10261.59,4919.67,0.18,0.67,197,0.04,79000.0,1
13894,Korba,Street Vendor,15010.8,11455.99,3476.84,0.12,0.69,248,0.02,53000.0,1
13895,Durg,Shop Owner,50217.01,29244.57,20629.39,0.06,0.55,384,0.09,78000.0,0
13896,Durg,Delivery Partner,24104.12,11689.6,5710.34,0.46,0.93,75,0.44,66000.0,0
13897,Durg,Street Vendor,14905.35,11633.81,2587.3,0.28,0.41,154,0.02,74000.0,1
13898,Raipur,Shop Owner,32034.19,27759.34,3152.83,0.25,0.69,386,0.08,44000.0,0
13899,Korba,Shop Owner,5000.0,3751.83,653.06,0.05,0.83,367,0.03,17000.0,0
13900,Raipur,Auto Driver,18203.54,10830.03,3522.05,0.22,0.71,105,0.17,75000.0,1
13901,Raipur,Auto Driver,19752.37,17874.03,1441.45,0.36,0.53,126,0.18,96000.0,1
13902,Bilaspur,Shop Owner,27278.36,22134.38,2191.24,0.05,0.79,443,0.03,65000.0,0
13903,Durg,Street Vendor,15375.55,13756.87,2034.92,0.32,0.35,235,0.05,32000.0,0
13904,Bilaspur,Street Vendor,15247.43,11527.1,2689.42,0.28,0.63,112,0.03,37000.0,1
13905,Durg,Street Vendor,11634.39,8617.62,3680.65,0.21,0.54,235,0.01,30000.0,0
13906,Bhilai,Freelancer,26752.67,14789.06,7294.86,0.69,0.99,12,0.52,76000.0,0
13907,Korba,Delivery Partner,37598.97,25948.42,13542.07,0.41,0.88,100,0.4,60000.0,1
13908,Raipur,Shop Owner,17053.03,12433.38,2232.38,0.23,0.83,521,0.04,40000.0,0
13909,Bilaspur,Shop Owner,46815.83,38379.91,4697.15,0.13,0.72,439,0.08,114000.0,1
13910,Raipur,Shop Owner,55942.78,43018.47,6994.87,0.12,0.68,279,0.04,274000.0,0
13911,Bilaspur,Street Vendor,15700.09,9167.1,3573.08,0.18,0.5,261,0.03,66000.0,0
13912,Raipur,Delivery Partner,26351.13,12931.72,14787.35,0.41,0.88,165,0.55,75000.0,1
13913,Durg,Auto Driver,19880.54,11973.95,7086.11,0.34,0.41,143,0.24,98000.0,1
13914,Bilaspur,Street Vendor,10152.72,7576.7,3143.23,0.53,0.33,167,0.09,32000.0,1
13915,Bhilai,Auto Driver,22967.95,16088.72,6725.15,0.29,0.51,144,0.19,56000.0,1
13916,Bilaspur,Shop Owner,40508.3,31832.62,7399.09,0.1,0.6,300,0.06,49000.0,0
13917,Bilaspur,Street Vendor,13283.97,9458.48,3844.15,0.2,0.64,195,0.06,53000.0,1
13918,Bilaspur,Delivery Partner,22034.94,17045.94,3661.43,0.4,0.92,194,0.44,97000.0,1
13919,Korba,Street Vendor,13905.08,10046.7,2862.23,0.12,0.34,114,0.14,39000.0,1
13920,Bhilai,Delivery Partner,26324.33,13879.42,5245.63,0.5,0.91,148,0.5,130000.0,1
13921,Raipur,Street Vendor,6484.57,4353.11,2675.49,0.15,0.32,12,0.02,24000.0,0
13922,Raipur,Auto Driver,15304.86,7436.25,4795.9,0.3,0.63,97,0.24,56000.0,1
13923,Raipur,Shop Owner,45950.79,38413.99,6765.58,0.18,0.54,330,0.02,75000.0,0
13924,Raipur,Shop Owner,26765.98,19542.24,9320.29,0.19,0.69,396,0.02,33000.0,0
13925,Durg,Freelancer,25667.24,10132.6,8542.89,0.68,0.89,58,0.31,63000.0,0
13926,Raipur,Shop Owner,41320.07,39254.07,1192.36,0.19,0.74,234,0.1,152000.0,0
13927,Raipur,Street Vendor,12325.85,8630.51,2840.11,0.24,0.7,246,0.08,23000.0,0
13928,Raipur,Shop Owner,25951.13,19089.51,7692.71,0.15,0.85,517,0.04,123000.0,0
13929,Bilaspur,Street Vendor,13266.18,8254.19,2599.81,0.3,0.35,228,0.15,14000.0,0
13930,Durg,Delivery Partner,15452.21,7165.26,10495.58,0.5,0.97,119,0.49,40000.0,0
13931,Bhilai,Freelancer,26664.33,12672.08,10149.77,0.66,0.84,47,0.55,56000.0,0
13932,Bilaspur,Delivery Partner,16341.9,12118.86,3607.94,0.32,0.98,188,0.5,56000.0,0
13933,Raipur,Street Vendor,10302.54,5918.65,5057.79,0.29,0.5,156,0.13,48000.0,1
13934,Korba,Auto Driver,14407.16,7555.18,7668.55,0.49,0.74,114,0.24,32000.0,1
13935,Durg,Delivery Partner,21549.21,12458.18,8987.43,0.42,0.78,159,0.4,55000.0,0
13936,Raipur,Delivery Partner,25680.71,14753.25,8316.73,0.51,0.98,215,0.51,118000.0,0
13937,Durg,Delivery Partner,21927.59,13546.83,10337.18,0.37,0.82,97,0.51,98000.0,1
13938,Bilaspur,Street Vendor,15750.64,8311.72,6500.01,0.14,0.34,65,0.09,24000.0,0
13939,Bhilai,Delivery Partner,19639.06,12058.62,7665.14,0.25,0.91,127,0.57,76000.0,0
13940,Bilaspur,Street Vendor,7349.91,5458.48,1118.91,0.14,0.62,211,0.09,22000.0,1
13941,Raipur,Delivery Partner,21987.54,12180.69,5964.99,0.3,0.81,164,0.31,104000.0,1
13942,Raipur,Street Vendor,5000.0,2749.32,1235.19,0.34,0.35,147,0.06,11000.0,0
13943,Raipur,Freelancer,35286.83,16270.45,21191.91,0.6,0.88,18,0.6,128000.0,0
13944,Raipur,Delivery Partner,19277.24,14279.9,2426.91,0.38,0.92,167,0.53,92000.0,1
13945,Raipur,Delivery Partner,27486.27,18638.53,6300.41,0.21,0.95,179,0.29,77000.0,1
13946,Korba,Delivery Partner,16118.3,10904.99,6739.44,0.36,0.78,131,0.53,60000.0,1
13947,Raipur,Delivery Partner,22027.2,13517.69,8547.05,0.43,0.73,137,0.3,94000.0,0
13948,Bhilai,Delivery Partner,26371.27,16215.73,4989.84,0.5,0.77,180,0.54,85000.0,1
13949,Durg,Auto Driver,18326.25,8367.79,10277.34,0.15,0.72,26,0.13,46000.0,0
13950,Bilaspur,Delivery Partner,25190.85,13342.81,12694.99,0.54,0.81,140,0.44,73000.0,0
13951,Korba,Shop Owner,35410.15,22965.73,14925.19,0.09,0.78,118,0.03,113000.0,0
13952,Bilaspur,Delivery Partner,24710.44,16122.3,3917.77,0.39,0.96,126,0.3,49000.0,0
13953,Korba,Shop Owner,41783.2,24733.15,9379.02,0.11,0.77,337,0.02,85000.0,0
13954,Bilaspur,Street Vendor,11126.5,8142.59,2238.9,0.05,0.6,167,0.06,54000.0,0
13955,Korba,Delivery Partner,20313.34,10106.12,9472.74,0.5,0.73,152,0.47,87000.0,1
13956,Bilaspur,Freelancer,39089.65,18214.35,11239.42,0.57,0.92,35,0.56,115000.0,0
13957,Raipur,Auto Driver,22409.99,15107.13,5668.52,0.2,0.69,88,0.15,83000.0,0
13958,Bhilai,Delivery Partner,28815.02,18733.15,5130.98,0.25,0.82,108,0.21,98000.0,1
13959,Durg,Shop Owner,30048.36,26076.49,2552.31,0.24,0.57,259,0.01,81000.0,1
13960,Bhilai,Delivery Partner,19691.7,12581.68,7454.87,0.37,0.73,192,0.35,40000.0,0
13961,Raipur,Auto Driver,18027.5,11400.56,7437.5,0.3,0.58,112,0.12,53000.0,0
13962,Durg,Delivery Partner,26364.56,14422.82,14564.98,0.22,0.9,153,0.44,41000.0,0
13963,Korba,Street Vendor,17493.53,14055.69,3202.98,0.33,0.49,209,0.03,71000.0,1
13964,Raipur,Shop Owner,43253.66,32685.3,11068.37,0.22,0.8,323,0.02,139000.0,0
13965,Bilaspur,Street Vendor,12316.44,8703.69,4099.66,0.22,0.33,137,0.03,19000.0,0
13966,Bilaspur,Street Vendor,17571.05,10649.5,3726.18,0.28,0.52,177,0.15,82000.0,0
13967,Korba,Auto Driver,15623.59,10095.85,6104.34,0.31,0.57,157,0.18,39000.0,1
13968,Korba,Auto Driver,15324.83,6403.45,9078.66,0.18,0.58,91,0.14,53000.0,1
13969,Bilaspur,Delivery Partner,20569.25,11271.96,8205.94,0.36,0.85,115,0.43,85000.0,0
13970,Durg,Freelancer,24508.14,15395.31,5768.11,0.58,0.98,9,0.73,68000.0,1
13971,Raipur,Freelancer,17448.89,11517.1,6381.48,0.57,0.93,5,0.74,75000.0,0
13972,Durg,Auto Driver,15608.73,10428.57,3829.6,0.43,0.74,141,0.14,78000.0,1
13973,Bilaspur,Auto Driver,24049.92,13272.28,7042.95,0.52,0.63,123,0.24,107000.0,1
13974,Bilaspur,Auto Driver,20358.17,14329.49,2538.06,0.25,0.79,127,0.06,99000.0,0
13975,Bilaspur,Street Vendor,18950.41,12264.68,8082.4,0.35,0.66,113,0.12,40000.0,0
13976,Raipur,Street Vendor,17384.6,16515.37,639.45,0.29,0.58,119,0.1,53000.0,1
13977,Durg,Auto Driver,20159.09,12320.22,5365.12,0.21,0.46,122,0.22,77000.0,1
13978,Bhilai,Delivery Partner,24898.82,10419.61,5879.1,0.54,0.91,31,0.51,124000.0,0
13979,Raipur,Auto Driver,22312.11,11516.11,8447.54,0.4,0.4,191,0.21,70000.0,0
13980,Raipur,Street Vendor,14514.26,10548.1,3702.8,0.11,0.7,153,0.04,58000.0,0
13981,Raipur,Street Vendor,14010.18,7953.38,7054.22,0.14,0.59,174,0.15,59000.0,0
13982,Bilaspur,Delivery Partner,24810.38,11346.76,6818.56,0.4,0.93,86,0.4,46000.0,0
13983,Raipur,Delivery Partner,23343.47,16849.7,7263.86,0.4,0.91,164,0.29,28000.0,0
13984,Raipur,Delivery Partner,18870.34,9018.78,8798.26,0.4,0.89,89,0.42,50000.0,1
13985,Korba,Freelancer,22164.48,10555.5,12293.77,0.65,0.85,38,0.56,69000.0,0
13986,Bhilai,Shop Owner,49475.44,42429.39,6634.42,0.05,0.67,20,0.06,68000.0,1
13987,Raipur,Freelancer,10892.36,3267.71,9287.64,0.55,0.89,38,0.64,14000.0,0
13988,Raipur,Street Vendor,8635.37,6418.87,1779.83,0.28,0.58,158,0.02,41000.0,1
13989,Raipur,Auto Driver,21224.02,14974.63,5509.4,0.33,0.62,121,0.18,68000.0,1
13990,Raipur,Street Vendor,18881.75,14872.2,4111.33,0.29,0.61,289,0.05,27000.0,0
13991,Raipur,Delivery Partner,15419.18,9353.22,5099.12,0.21,0.71,99,0.31,40000.0,0
13992,Durg,Delivery Partner,19887.34,15552.34,4270.35,0.38,0.83,179,0.51,51000.0,0
13993,Raipur,Shop Owner,55673.23,41536.65,5881.98,0.05,0.85,410,0.0,123000.0,0
13994,Bhilai,Street Vendor,17197.16,11525.37,5339.42,0.15,0.46,260,0.07,65000.0,0
13995,Bilaspur,Shop Owner,48972.93,41053.35,5245.7,0.17,0.58,272,0.08,106000.0,1
13996,Bhilai,Street Vendor,15629.08,13720.54,2193.98,0.25,0.64,228,0.02,69000.0,0
13997,Korba,Street Vendor,10327.1,6738.55,2177.56,0.23,0.51,266,0.1,48000.0,0
13998,Bhilai,Delivery Partner,13364.57,6442.98,7271.97,0.52,0.99,122,0.33,59000.0,1
13999,Bhilai,Street Vendor,17724.02,13041.46,5588.48,0.25,0.37,216,0.09,62000.0,1
14000,Bilaspur,Street Vendor,14003.33,12792.93,611.08,0.14,0.62,132,0.15,54000.0,0
14001,Raipur,Freelancer,20485.03,14123.74,8017.76,0.51,0.86,22,0.31,75000.0,0
14002,Raipur,Freelancer,14833.41,6642.36,4716.52,0.57,0.9,37,0.42,23000.0,1
14003,Durg,Street Vendor,11550.85,8601.77,3045.62,0.1,0.52,183,0.02,14000.0,0
14004,Bhilai,Street Vendor,20506.83,15571.97,5743.1,0.31,0.39,195,0.02,101000.0,1
14005,Bilaspur,Delivery Partner,20742.39,11149.71,3978.36,0.33,0.74,119,0.35,80000.0,1
14006,Korba,Street Vendor,15717.79,8619.29,8882.37,0.29,0.54,198,0.1,19000.0,0
14007,Bhilai,Street Vendor,11290.69,7883.06,2512.67,0.28,0.54,163,0.03,45000.0,1
14008,Durg,Delivery Partner,25300.67,15258.86,9050.13,0.38,0.89,142,0.29,75000.0,0
14009,Durg,Shop Owner,37466.4,28569.15,9596.71,0.15,0.69,563,0.07,149000.0,0
14010,Korba,Auto Driver,15530.12,11433.95,3049.3,0.28,0.68,123,0.22,24000.0,0
14011,Bilaspur,Auto Driver,18769.35,13294.4,4904.24,0.41,0.47,80,0.19,24000.0,0
14012,Korba,Freelancer,29414.81,11238.44,10446.32,0.6,0.98,31,0.52,126000.0,1
14013,Raipur,Street Vendor,13892.85,9390.77,2519.48,0.24,0.64,160,0.05,44000.0,1
14014,Bilaspur,Auto Driver,21076.4,12046.27,11449.13,0.37,0.46,76,0.13,24000.0,0
14015,Raipur,Street Vendor,15269.05,10699.08,3014.83,0.39,0.52,279,0.01,33000.0,0
14016,Raipur,Freelancer,16178.54,7030.04,11305.59,0.45,0.97,38,0.72,69000.0,0
14017,Korba,Street Vendor,12435.03,7775.67,2431.01,0.2,0.59,170,0.04,57000.0,1
14018,Raipur,Street Vendor,15155.23,9577.88,4983.26,0.24,0.67,188,0.06,67000.0,0
14019,Korba,Street Vendor,16309.59,14544.85,791.06,0.15,0.45,301,0.15,59000.0,1
14020,Raipur,Street Vendor,11820.83,7582.97,4337.04,0.26,0.58,135,0.08,56000.0,1
14021,Bilaspur,Street Vendor,15934.0,11872.04,4417.6,0.15,0.48,229,0.07,78000.0,0
14022,Raipur,Auto Driver,19823.32,13146.36,6798.52,0.44,0.56,66,0.23,67000.0,1
14023,Bhilai,Delivery Partner,25515.91,11686.16,16074.1,0.45,0.81,87,0.51,65000.0,1
14024,Raipur,Delivery Partner,20958.77,13323.91,4538.17,0.31,0.8,179,0.45,71000.0,0
14025,Durg,Shop Owner,29452.21,20350.65,4757.77,0.05,0.55,294,0.07,102000.0,0
14026,Bhilai,Auto Driver,24474.63,15884.33,7506.02,0.31,0.49,125,0.24,85000.0,1
14027,Durg,Auto Driver,12348.57,6078.67,3200.2,0.42,0.67,159,0.05,23000.0,1
14028,Raipur,Street Vendor,18367.72,12025.64,4463.88,0.17,0.67,166,0.04,25000.0,0
14029,Raipur,Shop Owner,10046.07,7229.27,1509.18,0.09,0.72,284,0.01,17000.0,0
14030,Raipur,Street Vendor,18579.95,11127.52,7333.62,0.2,0.45,5,0.12,37000.0,0
14031,Bhilai,Auto Driver,18396.9,10998.71,3507.73,0.31,0.7,136,0.08,63000.0,1
14032,Bilaspur,Delivery Partner,13119.69,8813.51,2480.01,0.31,0.87,172,0.41,42000.0,0
14033,Bilaspur,Delivery Partner,26447.12,19070.44,9190.39,0.43,0.87,156,0.36,120000.0,0
14034,Raipur,Auto Driver,25807.55,16744.52,8103.17,0.23,0.44,102,0.13,28000.0,0
14035,Durg,Delivery Partner,23252.52,16156.77,7374.86,0.39,0.8,168,0.54,29000.0,0
14036,Bilaspur,Delivery Partner,30134.45,23900.76,4432.88,0.53,0.9,160,0.28,88000.0,1
14037,Raipur,Auto Driver,19555.91,16299.66,2459.66,0.26,0.71,97,0.24,49000.0,1
14038,Bhilai,Freelancer,43211.55,20610.96,22380.27,0.6,0.9,20,0.8,136000.0,0
14039,Durg,Delivery Partner,21962.39,13496.17,4418.4,0.4,0.9,100,0.5,91000.0,0
14040,Raipur,Auto Driver,20290.85,11737.48,5492.53,0.41,0.52,117,0.06,57000.0,1
14041,Raipur,Shop Owner,33260.03,21051.2,5596.62,0.18,0.6,316,0.08,113000.0,0
14042,Raipur,Shop Owner,39867.24,29539.44,9507.07,0.06,0.58,335,0.08,101000.0,0
14043,Durg,Street Vendor,20523.05,13857.53,4540.44,0.47,0.44,155,0.08,74000.0,0
14044,Raipur,Freelancer,24960.74,15493.49,10731.66,0.5,0.93,39,0.35,33000.0,1
14045,Raipur,Street Vendor,18042.38,16653.01,1604.12,0.37,0.53,181,0.05,27000.0,0
14046,Bhilai,Street Vendor,20038.55,14132.42,2469.9,0.21,0.33,248,0.05,70000.0,1
14047,Raipur,Freelancer,28160.96,16201.13,5990.32,0.49,0.86,5,0.43,98000.0,0
14048,Raipur,Delivery Partner,31763.65,17592.64,6925.92,0.45,0.76,127,0.59,114000.0,0
14049,Korba,Auto Driver,15282.42,11595.22,2483.88,0.12,0.8,159,0.15,18000.0,0
14050,Raipur,Shop Owner,47992.03,42802.31,5951.57,0.05,0.68,147,0.02,169000.0,1
14051,Durg,Freelancer,15749.33,5852.58,9832.85,0.65,0.83,38,0.38,77000.0,0
14052,Bhilai,Street Vendor,15874.85,9163.26,7188.72,0.31,0.45,245,0.09,37000.0,1
14053,Durg,Freelancer,30119.05,16814.46,5361.99,0.76,0.81,27,0.33,32000.0,0
14054,Durg,Street Vendor,14327.78,9702.66,5049.76,0.21,0.42,146,0.04,28000.0,1
14055,Raipur,Street Vendor,16582.34,10119.49,7330.4,0.31,0.63,197,0.12,60000.0,1
14056,Bilaspur,Street Vendor,14032.09,11470.84,1534.0,0.37,0.43,129,0.03,40000.0,0
14057,Bhilai,Delivery Partner,27122.08,19795.39,7640.52,0.43,0.93,206,0.2,119000.0,0
14058,Bilaspur,Auto Driver,16609.88,13291.48,2061.39,0.39,0.71,125,0.18,76000.0,1
14059,Bhilai,Street Vendor,13454.57,8572.04,3577.53,0.3,0.61,188,0.08,33000.0,1
14060,Korba,Street Vendor,12189.69,9602.62,1106.47,0.28,0.47,133,0.07,61000.0,0
14061,Bilaspur,Delivery Partner,19788.82,9748.71,11209.54,0.4,0.82,157,0.2,90000.0,0
14062,Korba,Street Vendor,9014.84,4430.36,3113.61,0.31,0.45,175,0.03,11000.0,1
14063,Durg,Freelancer,29416.05,17554.61,6285.74,0.6,0.94,33,0.67,39000.0,0
14064,Bhilai,Auto Driver,22539.56,11743.94,13410.98,0.05,0.59,96,0.23,98000.0,0
14065,Bilaspur,Freelancer,37608.87,14092.29,15906.52,0.52,0.96,36,0.72,148000.0,0
14066,Bilaspur,Street Vendor,14436.55,9937.69,4823.24,0.42,0.49,193,0.13,69000.0,0
14067,Korba,Freelancer,35970.99,17615.82,21824.51,0.58,0.85,28,0.61,166000.0,1
14068,Bhilai,Street Vendor,13540.93,10375.86,3936.54,0.24,0.67,152,0.07,21000.0,0
